

Threshold (S, V) : (2, 10)
The Last V Value is : 25.8803
The Last V Value is : 25.6667
The Last V Value is : 30.1864
The Last V Value is : 26.5739
The Last V Value is : 32.5361
The Last V Value is : 29.1146
The Last V Value is : 26.7021
The Last V Value is : 22.255
The Last V Value is : 28.837
The Last V Value is : 30.7275
The Last V Value is : 32.8442
The Last V Value is : 23.3004
The Last V Value is : 27.4058
The Last V Value is : 21.6511
The Last V Value is : 27.867
The Last V Value is : 27.6494
The Last V Value is : 26.3342
The Last V Value is : 24.0043
The Last V Value is : 27.7083
The Last V Value is : 28.3111
The Last V Value is : 29.4354
average final V value : 26.9853
total change time : 16.46


Threshold (S, V) : (10, 14)
The Last V Value is : 30.212
The Last V Value is : 26.1076
The Last V Value is : 24.1078
The Last V Value is : 27.5996
The Last V Value is : 28.9145
The Last V Value is : 22.8905
The Last V Value is : 25.8026
The Last V Value is : 24.1137
The Last V Value is : 22.2148
The Last V Value is : 21.6826
The Last V Value is : 18.8916
The Last V Value is : 26.1162
The Last V Value is : 23.2862
The Last V Value is : 27.9098
The Last V Value is : 20.5025
The Last V Value is : 24.9895
The Last V Value is : 21.9848
The Last V Value is : 31.7939
The Last V Value is : 26.3911
The Last V Value is : 28.4452
The Last V Value is : 24.3136
The Last V Value is : 28.3712
The Last V Value is : 31.0658
The Last V Value is : 22.403
The Last V Value is : 24.9314
The Last V Value is : 27.4309
The Last V Value is : 26.143
The Last V Value is : 25.5356
The Last V Value is : 24.6343
The Last V Value is : 25.2662
The Last V Value is : 26.7661
The Last V Value is : 28.7394
The Last V Value is : 30.0656
The Last V Value is : 28.5405
The Last V Value is : 28.5775
The Last V Value is : 28.8101
The Last V Value is : 26.4094
The Last V Value is : 29.3335
The Last V Value is : 17.0588
The Last V Value is : 27.4285
The Last V Value is : 26.3954
The Last V Value is : 25.2365
The Last V Value is : 28.8371
The Last V Value is : 30.5405
The Last V Value is : 23.059
The Last V Value is : 29.9463
The Last V Value is : 30.1518
The Last V Value is : 26.9735
The Last V Value is : 24.4306
The Last V Value is : 25.0607
average final V value : 26.1283
total change time : 4.62


Threshold (S, V) : (2, 14.5)
The Last V Value is : 30.5571
The Last V Value is : 30.9497
The Last V Value is : 28.7572
The Last V Value is : 32.1542
The Last V Value is : 32.5003
The Last V Value is : 31.1609
The Last V Value is : 32.1287
The Last V Value is : 30.5254
The Last V Value is : 27.7042
The Last V Value is : 34.2725
The Last V Value is : 33.7204
The Last V Value is : 32.3463
The Last V Value is : 26.9765
The Last V Value is : 30.9154
The Last V Value is : 27.5603
The Last V Value is : 27.8583
The Last V Value is : 33.6007
The Last V Value is : 24.2395
The Last V Value is : 27.1454
The Last V Value is : 31.0942
The Last V Value is : 31.4137
The Last V Value is : 32.2855
The Last V Value is : 26.5047
The Last V Value is : 35.1166
The Last V Value is : 34.9486
The Last V Value is : 38.2335
The Last V Value is : 34.1598
The Last V Value is : 28.1205
The Last V Value is : 31.5003
The Last V Value is : 32.6049
The Last V Value is : 27.8127
The Last V Value is : 29.9095
The Last V Value is : 26.2763
The Last V Value is : 32.7708
The Last V Value is : 32.6979
The Last V Value is : 29.6926
The Last V Value is : 35.1155
The Last V Value is : 30.0642
The Last V Value is : 31.9027
The Last V Value is : 33.3047
The Last V Value is : 33.3997
The Last V Value is : 29.9262
The Last V Value is : 35.1852
The Last V Value is : 36.1427
The Last V Value is : 29.4352
The Last V Value is : 33.4334
The Last V Value is : 29.9441
The Last V Value is : 31.9448
The Last V Value is : 33.6338
The Last V Value is : 34.8799
average final V value : 31.3705
total change time : 330.98


Threshold (S, V) : (2.5, 14.5)
The Last V Value is : 29.0473
The Last V Value is : 31.5653
The Last V Value is : 31.1542
The Last V Value is : 28.6339
The Last V Value is : 31.6603
The Last V Value is : 30.0304
The Last V Value is : 30.7747
The Last V Value is : 33.7632
The Last V Value is : 34.9502
The Last V Value is : 25.7438
The Last V Value is : 30.7216
The Last V Value is : 32.2905
The Last V Value is : 31.9972
The Last V Value is : 31.6654
The Last V Value is : 30.8729
The Last V Value is : 27.4561
The Last V Value is : 31.437
The Last V Value is : 29.892
The Last V Value is : 32.2854
The Last V Value is : 34.2933
The Last V Value is : 31.5426
The Last V Value is : 33.8167
The Last V Value is : 27.7476
The Last V Value is : 26.5636
The Last V Value is : 31.0711
The Last V Value is : 30.1173
The Last V Value is : 31.1685
The Last V Value is : 24.4588
The Last V Value is : 31.0866
The Last V Value is : 27.8182
The Last V Value is : 27.0944
The Last V Value is : 29.2852
The Last V Value is : 28.7787
The Last V Value is : 29.6387
The Last V Value is : 27.8262
The Last V Value is : 31.6164
The Last V Value is : 29.5482
The Last V Value is : 32.0228
The Last V Value is : 30.3181
The Last V Value is : 30.3946
The Last V Value is : 30.4551
The Last V Value is : 29.7716
The Last V Value is : 29.0459
The Last V Value is : 33.7838
The Last V Value is : 32.7492
The Last V Value is : 31.6045
The Last V Value is : 30.0328
The Last V Value is : 31.292
The Last V Value is : 25.5497
The Last V Value is : 33.3035
average final V value : 30.3947
total change time : 292.56


Threshold (S, V) : (3, 14.5)
The Last V Value is : 29.9908
The Last V Value is : 30.7319
The Last V Value is : 31.9643
The Last V Value is : 32.1286
The Last V Value is : 25.4614
The Last V Value is : 27.0159
The Last V Value is : 31.2969
The Last V Value is : 33.1707
The Last V Value is : 32.5483
The Last V Value is : 30.7992
The Last V Value is : 33.6418
The Last V Value is : 26.4807
The Last V Value is : 33.2861
The Last V Value is : 31.2021
The Last V Value is : 29.1671
The Last V Value is : 30.6192
The Last V Value is : 29.3174
The Last V Value is : 33.7941
The Last V Value is : 28.2878
The Last V Value is : 26.966
The Last V Value is : 29.3049
The Last V Value is : 25.9125
The Last V Value is : 34.0412
The Last V Value is : 26.9933
The Last V Value is : 32.4146
The Last V Value is : 26.5418
The Last V Value is : 36.2076
The Last V Value is : 30.8324
The Last V Value is : 32.0335
The Last V Value is : 31.1294
The Last V Value is : 31.2637
The Last V Value is : 29.6895
The Last V Value is : 35.2225
The Last V Value is : 31.79
The Last V Value is : 27.4154
The Last V Value is : 32.4756
The Last V Value is : 26.8331
The Last V Value is : 30.5707
The Last V Value is : 30.8989
The Last V Value is : 32.2734
The Last V Value is : 30.1881
The Last V Value is : 32.8117
The Last V Value is : 28.6562
The Last V Value is : 31.4623
The Last V Value is : 30.0537
The Last V Value is : 32.7769
The Last V Value is : 32.7903
The Last V Value is : 29.9931
The Last V Value is : 28.6136
The Last V Value is : 33.1843
average final V value : 30.6449
total change time : 261.64


Threshold (S, V) : (3.5, 14.5)
The Last V Value is : 35.135
The Last V Value is : 28.0969
The Last V Value is : 26.4461
The Last V Value is : 27.9327
The Last V Value is : 31.6938
The Last V Value is : 26.7874
The Last V Value is : 36.209
The Last V Value is : 30.0974
The Last V Value is : 27.2413
The Last V Value is : 30.7683
The Last V Value is : 30.9129
The Last V Value is : 33.037
The Last V Value is : 29.294
The Last V Value is : 29.2633
The Last V Value is : 28.5342
The Last V Value is : 34.478
The Last V Value is : 24.0962
The Last V Value is : 32.413
The Last V Value is : 30.7363
The Last V Value is : 29.9883
The Last V Value is : 29.6818
The Last V Value is : 26.8512
The Last V Value is : 27.9999
The Last V Value is : 27.0797
The Last V Value is : 33.5324
The Last V Value is : 28.3236
The Last V Value is : 31.2705
The Last V Value is : 36.1336
The Last V Value is : 26.8057
The Last V Value is : 24.854
The Last V Value is : 25.9771
The Last V Value is : 31.15
The Last V Value is : 27.7595
The Last V Value is : 28.7942
The Last V Value is : 29.5452
The Last V Value is : 31.0399
The Last V Value is : 33.3201
The Last V Value is : 29.0239
The Last V Value is : 30.5137
The Last V Value is : 34.5006
The Last V Value is : 30.3107
The Last V Value is : 24.9334
The Last V Value is : 26.6324
The Last V Value is : 27.4242
The Last V Value is : 33.5816
The Last V Value is : 27.7241
The Last V Value is : 35.1027
The Last V Value is : 27.6532
The Last V Value is : 33.314
The Last V Value is : 22.914
average final V value : 29.7382
total change time : 212.58


Threshold (S, V) : (4, 14.5)
The Last V Value is : 27.4307
The Last V Value is : 34.8099
The Last V Value is : 31.2203
The Last V Value is : 30.202
The Last V Value is : 28.5182
The Last V Value is : 32.3044
The Last V Value is : 32.9566
The Last V Value is : 29.2249
The Last V Value is : 32.5373
The Last V Value is : 30.0593
The Last V Value is : 28.9046
The Last V Value is : 31.9682
The Last V Value is : 32.6974
The Last V Value is : 33.3751
The Last V Value is : 31.7874
The Last V Value is : 33.3835
The Last V Value is : 26.3148
The Last V Value is : 25.2991
The Last V Value is : 32.5458
The Last V Value is : 27.0539
The Last V Value is : 29.8003
The Last V Value is : 22.4138
The Last V Value is : 30.7321
The Last V Value is : 24.6855
The Last V Value is : 31.1212
The Last V Value is : 29.7856
The Last V Value is : 28.6902
The Last V Value is : 30.3017
The Last V Value is : 29.1735
The Last V Value is : 28.8641
The Last V Value is : 28.2656
The Last V Value is : 28.5737
The Last V Value is : 25.1918
The Last V Value is : 28.7826
The Last V Value is : 29.6483
The Last V Value is : 30.9775
The Last V Value is : 31.1773
The Last V Value is : 27.6764
The Last V Value is : 30.1592
The Last V Value is : 28.8033
The Last V Value is : 26.7309
The Last V Value is : 29.4621
The Last V Value is : 27.8303
The Last V Value is : 29.0115
The Last V Value is : 30.8835
The Last V Value is : 21.3272
The Last V Value is : 24.9062
The Last V Value is : 29.7806
The Last V Value is : 25.5524
The Last V Value is : 30.3673
average final V value : 29.2654
total change time : 182.62


Threshold (S, V) : (4.5, 14.5)
The Last V Value is : 33.7089
The Last V Value is : 26.257
The Last V Value is : 26.6277
The Last V Value is : 24.4877
The Last V Value is : 28.9014
The Last V Value is : 28.298
The Last V Value is : 27.0908
The Last V Value is : 21.1265
The Last V Value is : 29.5245
The Last V Value is : 28.0976
The Last V Value is : 21.1201
The Last V Value is : 27.4615
The Last V Value is : 31.9162
The Last V Value is : 29.7841
The Last V Value is : 26.0508
The Last V Value is : 30.818
The Last V Value is : 29.6105
The Last V Value is : 30.6596
The Last V Value is : 32.3211
The Last V Value is : 30.0931
The Last V Value is : 34.3501
The Last V Value is : 24.015
The Last V Value is : 29.3123
The Last V Value is : 26.5368
The Last V Value is : 29.16
The Last V Value is : 27.3655
The Last V Value is : 34.4939
The Last V Value is : 28.6628
The Last V Value is : 23.2152
The Last V Value is : 31.8872
The Last V Value is : 32.2146
The Last V Value is : 26.9725
The Last V Value is : 30.2536
The Last V Value is : 24.5979
The Last V Value is : 28.3924
The Last V Value is : 32.6651
The Last V Value is : 24.9028
The Last V Value is : 28.23
The Last V Value is : 29.4876
The Last V Value is : 26.5329
The Last V Value is : 29.3307
The Last V Value is : 29.1998
The Last V Value is : 25.8846
The Last V Value is : 30.506
The Last V Value is : 32.7774
The Last V Value is : 31.1974
The Last V Value is : 30.5197
The Last V Value is : 32.2563
The Last V Value is : 34.7572
The Last V Value is : 24.4097
average final V value : 28.7608
total change time : 147.66


Threshold (S, V) : (5, 14.5)
The Last V Value is : 33.9459
The Last V Value is : 36.4376
The Last V Value is : 28.7634
The Last V Value is : 24.8335
The Last V Value is : 32.9971
The Last V Value is : 29.5149
The Last V Value is : 25.2556
The Last V Value is : 29.2074
The Last V Value is : 27.7394
The Last V Value is : 26.8238
The Last V Value is : 23.8671
The Last V Value is : 29.2873
The Last V Value is : 29.6879
The Last V Value is : 26.7181
The Last V Value is : 24.1137
The Last V Value is : 28.3299
The Last V Value is : 28.1739
The Last V Value is : 28.776
The Last V Value is : 25.4385
The Last V Value is : 28.4572
The Last V Value is : 23.7554
The Last V Value is : 24.8932
The Last V Value is : 31.7864
The Last V Value is : 27.7727
The Last V Value is : 33.1594
The Last V Value is : 26.3704
The Last V Value is : 27.243
The Last V Value is : 26.3619
The Last V Value is : 28.2325
The Last V Value is : 27.7335
The Last V Value is : 25.1371
The Last V Value is : 27.3001
The Last V Value is : 30.6988
The Last V Value is : 28.6632
The Last V Value is : 29.72
The Last V Value is : 25.0438
The Last V Value is : 32.9877
The Last V Value is : 28.0949
The Last V Value is : 33.812
The Last V Value is : 26.1899
The Last V Value is : 26.4134
The Last V Value is : 31.4984
The Last V Value is : 26.166
The Last V Value is : 25.8916
The Last V Value is : 32.2516
The Last V Value is : 25.161
The Last V Value is : 26.404
The Last V Value is : 20.456
The Last V Value is : 32.1024
The Last V Value is : 29.6814
average final V value : 28.187
total change time : 142.54


Threshold (S, V) : (5.5, 14.5)
The Last V Value is : 28.2952
The Last V Value is : 26.0059
The Last V Value is : 29.8833
The Last V Value is : 26.8948
The Last V Value is : 27.8285
The Last V Value is : 25.1532
The Last V Value is : 24.4175
The Last V Value is : 19.6776
The Last V Value is : 26.9358
The Last V Value is : 23.1792
The Last V Value is : 30.2422
The Last V Value is : 24.6947
The Last V Value is : 33.1014
The Last V Value is : 30.3891
The Last V Value is : 28.8015
The Last V Value is : 22.6405
The Last V Value is : 30.0601
The Last V Value is : 34.4873
The Last V Value is : 28.8141
The Last V Value is : 33.1831
The Last V Value is : 29.152
The Last V Value is : 23.8876
The Last V Value is : 25.1117
The Last V Value is : 28.7154
The Last V Value is : 27.2269
The Last V Value is : 28.839
The Last V Value is : 34.3989
The Last V Value is : 30.1706
The Last V Value is : 30.9696
The Last V Value is : 29.5493
The Last V Value is : 27.5226
The Last V Value is : 28.7584
The Last V Value is : 30.893
The Last V Value is : 23.7031
The Last V Value is : 30.6811
The Last V Value is : 25.6499
The Last V Value is : 28.0485
The Last V Value is : 25.546
The Last V Value is : 32.6062
The Last V Value is : 25.386
The Last V Value is : 28.7712
The Last V Value is : 25.7676
The Last V Value is : 28.9129
The Last V Value is : 27.73
The Last V Value is : 32.4375
The Last V Value is : 29.5755
The Last V Value is : 26.8339
The Last V Value is : 31.1286
The Last V Value is : 29.1837
The Last V Value is : 31.1239
average final V value : 28.2593
